ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
8.160518247,0,0,0,25,625,0,1,MRD,43
8.517193191,0,0,0,28,784,0,1,MRD,39
8.188689124,0,0,0,29,841,0,0,MRD,40
8.070906089,0,0,0,30,900,0,0,MRD,41
8.006367568,0,0,0,27,729,1,0,MRD,38
7.824046011,0,0,0,27,729,1,0,MRD,38
8.29404964,0,0,0,44,1936,1,0,MRD,50
8.160518247,0,0,0,28,784,0,0,MRD,43
7.718685495,0,0,0,25,625,0,0,MRD,36
8.699514748,0,0,0,33,1089,0,1,MRD,44
8.824677891,0,0,0,36,1296,0,0,MRD,47
8.03915739,0,0,0,43,1849,1,0,MRD,54
7.843848638,0,0,0,36,1296,0,1,MRD,54
8.160518247,0,0,0,36,1296,0,1,MRD,54
8.567886306,0,0,0,34,1156,1,0,MRD,43
8.486733984,0,0,0,34,1156,0,0,MRD,45
6.253828812,0,0,0,41,1681,1,0,MRD,52
7.901007052,0,0,0,34,1156,1,0,MRD,45
8.070906089,0,0,0,40,1600,1,0,MRD,49
6.756932389,0,0,0,45,2025,0,0,MRD,51
6.802394763,0,0,0,42,1764,1,0,MRD,51
6.684611728,0,0,0,42,1764,1,0,MRD,51
7.408530567,0,0,0,44,1936,0,0,MRD,53
8.006367568,0,0,0,42,1764,1,0,MRD,51
8.342839804,0,0,0,30,900,0,1,MRD,48
8.342839804,0,0,0,30,900,0,1,MRD,48
8.160518247,0,0,0,29,841,1,0,MRD,38
8.006367568,0,0,0,30,900,1,0,MRD,39
7.495541944,0,0,0,43,1849,1,0,MRD,52
7.377758908,0,0,0,32,1024,1,0,MRD,43
8.517193191,0,0,0,20,400,1,0,MRD,38
8.342839804,0,0,0,26,676,0,0,MRD,37
8.160518247,0,0,0,42,1764,1,0,MRD,53
7.919356191,0,0,0,41,1681,1,0,MRD,52
8.699514748,0,0,0,48,2304,1,0,MRD,54
8.188689124,0,0,0,44,1936,0,0,MRD,50
8.188689124,0,0,0,34,1156,1,0,MRD,40
8.006367568,0,0,0,45,2025,0,0,MRD,51
8.006367568,0,0,0,32,1024,0,0,MRD,38
8.006367568,0,0,0,31,961,0,0,MRD,37
8.393894975,0,0,0,31,961,0,0,MRD,42
8.006367568,0,0,0,38,1444,0,0,MRD,44
